"Comunidad","Provincia","Población","Latitud","Longitud","Habitantes","Hombres","Mujeres","Altitud","Annual_Mean_Temperature","Mean_Diurnal_Range","Isothermality","Temperature_Seasonality","Max_Temperature_of_Warmest_Month","Min_Temperature_of_Coldest_Month","Temperature_Annual_Range","Mean_Temperature_of_Wettest_Quarter","Mean_Temperature_of_Driest_Quarter","Mean_Temperature_of_Warmest_Quarter","Mean_Temperature_of_Coldest_Quarter","Annual_Precipitation","Precipitation_of_Wettest_Month","Precipitation_of_Driest_Month","Precipitation_Seasonality","Precipitation_of_Wettest_Quarter","Precipitation_of_Driest_Quarter","Precipitation_of_Warmest_Quarter","Precipitation_of_Coldest_Quarter"
"Castilla León","Salamanca","Almendra",41.22972,-6.341033,187,103,84,765.9304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Anaya de Alba",40.72855,-5.492349,254,142,112,881.7967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Añover de Tormes",41.13616,-5.914971,101,56,45,804.0237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Arabayona de Mógica",4.10471,-5.386216,451,242,209,851.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Arapiles",40.89376,-5.644847,548,288,260,841.4503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Arcediano",41.09332,-5.560326,92,48,44,825.3879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Arco (El)",41.11082,-5.825583,104,57,47,779.9677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Armenteros",40.59402,-5.449371,558,314,244,1051.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Atalaya (La)",40.50245,-6.414223,144,81,63,795.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Babilafuente",40.97716,-5.425566,934,487,447,800.2728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Bañobárez",40.85113,-6.612907,359,184,175,745.1431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Barbadillo",40.93208,-5.881299,476,240,236,805.1871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Barbalos",40.67702,-5.943107,94,52,42,904.4462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Barceo",41.06123,-6.451808,54,28,26,725.3111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Barruecopardo",41.07253,-6.662935,501,258,243,714.7976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Bastida (La)",40.58504,-6.058626,35,19,16,1114.442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Béjar",40.38356,-5.766045,15007,7146,7861,946.3267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Beleña",40.75113,-5.627549,179,91,88,885.9651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Bermellar",40.99881,-6.671154,169,82,87,634.8019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Berrocal de Huebra",40.71792,-5.999515,81,43,38,901.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Berrocal de Salvatierra",40.63333,-5.689317,97,47,50,903.2983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Boada",40.81601,-6.305747,323,164,159,780.2197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Bodón (El)",40.48763,-6.576556,327,169,158,794.6262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Bogajo",40.90737,-6.529585,166,90,76,711.4703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Bouza (La)",40.83541,-6.79514,64,33,31,611.4578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Bóveda del Río Almar",40.85662,-5.210374,260,138,122,882.0773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Brincones",41.11181,-6.348364,74,38,36,764.189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Buenamadre",40.85742,-6.249917,151,85,66,759.6102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Buenavista",40.76791,-5.611017,192,105,87,941.6581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Cabaco (El)",4.05657,-6.128649,285,141,144,964.9015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Cabeza de Béjar (La)",40.49598,-5.663539,85,46,39,1029.441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Cabeza del Caballo",41.13035,-6.559794,413,214,199,730.4404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Cabezabellosa de la Calzada",4.10436,-5.490385,104,56,48,855.9011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Cabrerizos",4.09785,-5.612863,3773,1892,1881,825.5041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Cabrillas",40.74129,-6.180253,457,228,229,798.0694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Calvarrasa de Abajo",40.94589,-5.553869,1092,565,527,800.4495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Calvarrasa de Arriba",40.90578,-5.592198,650,335,315,850.1463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Calzada de Béjar (La)",40.41166,-5.817242,94,49,45,794.4747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Calzada de Don Diego",40.90603,-5.902259,207,108,99,815.0586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Calzada de Valdunciel",41.08641,-5.70234,642,334,308,801.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Campillo de Azaba",40.51125,-6.688763,199,105,94,654.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Campo de Peñaranda (El)",40.98621,-5.25951,317,170,147,837.7207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Candelario",40.36805,-5.744507,981,487,494,1091.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Canillas de Abajo",40.92191,-5.929086,94,61,33,811.4039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Cantagallo",40.37292,-5.81974,267,139,128,915.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Cantalapiedra",41.12526,-5.183366,1130,567,563,784.8248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Cantalpino",41.05279,-5.328163,1025,563,462,809.6198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Cantaracillo",40.90255,-5.163529,225,120,105,913.4099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Carbajosa de la Sagrada",40.93298,-5.651256,5623,2920,2703,793.0272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Carpio de Azaba",40.59594,-6.646782,115,65,50,682.3234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Carrascal de Barregas",40.97805,-5.762423,869,456,413,794.4115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Carrascal del Obispo",40.76361,-5.999232,240,126,114,899.0852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Casafranca",40.59192,-5.761326,78,41,37,929.7108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Casas del Conde (Las)",40.50578,-6.03938,67,36,31,679.6074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Casillas de Flores",40.38212,-6.754155,228,114,114,856.6022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Castellanos de Moriscos",41.01973,-5.592543,1424,732,692,834.6884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Castellanos de Villiquera",41.05156,-5.693883,692,363,329,829.2123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Castillejo de Martín Viejo",40.70037,-6.645669,279,153,126,667.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Castraz",40.70567,-6.33459,58,33,25,761.6857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Cepeda",40.46525,-6.041499,412,204,208,627.2601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Cereceda de la Sierra",40.56628,-6.091465,111,53,58,981.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Cerezal de Peñahorcada",41.13045,-6.654368,96,58,38,701.7072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Cerralbo",40.97469,-6.585999,223,118,105,680.7393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Cerro (El)",4.03278,-5.91636,500,256,244,988.4806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Cespedosa de Tormes",40.54325,-5.581115,579,312,267,1026.923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Chagarcía Medianero",40.64942,-5.382174,109,61,48,1037.603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Cilleros de la Bastida",40.57613,-6.060939,35,20,15,1066.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Cipérez",40.96274,-6.263782,328,163,165,774.0986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Ciudad Rodrigo",40.59715,-6.522775,14080,6844,7236,642.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Coca de Alba",40.87778,-5.363412,124,63,61,835.9797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Colmenar de Montemayor",40.39943,-5.956505,211,118,93,832.6315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Cordovilla",40.95068,-5.40588,128,75,53,829.8961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Cristóbal",40.46836,-5.888042,200,105,95,879.3582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Cubo de Don Sancho (El)",40.89175,-6.307348,502,264,238,727.9621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Dios le Guarde",40.64242,-6.314597,165,90,75,827.7272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Doñinos de Ledesma",41.01266,-6.033449,81,37,44,847.0023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Doñinos de Salamanca",40.96074,-5.746598,1493,782,711,825.1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Ejeme",40.76649,-5.539045,163,90,73,814.8564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Encina (La)",41.01391,-6.092881,139,78,61,803.7103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Encina (La)",41.01391,-6.092881,139,78,61,803.7103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Encina de San Silvestre",41.01391,-6.092881,124,64,60,803.7103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Encina de San Silvestre",41.01391,-6.092881,124,64,60,803.7103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Encinas de Abajo",40.93458,-5.472084,624,317,307,791.9091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Encinas de Arriba",40.77135,-5.55873,261,128,133,817.2836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Encinasola de los Comendadores",41.03008,-6.532548,230,119,111,708.7699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Endrinal",40.59099,-5.804772,264,141,123,923.6503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Escurial de la Sierra",40.61677,-5.955336,276,150,126,958.3282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Espadaña",41.06255,-6.285979,41,22,19,785.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Espeja",40.56349,-6.716844,281,144,137,698.6036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Espino de la Orbada",41.10724,-5.424438,302,159,143,799.1531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Florida de Liébana",41.02684,-5.760849,283,151,132,767.7192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Forfoleda",41.09701,-5.749491,209,112,97,792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Frades de la Sierra",40.65836,-5.784428,230,124,106,969.7409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Fregeneda (La)",40.98792,-6.867124,445,227,218,524.0632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Fresnedoso",40.43607,-5.710227,117,63,54,1020.359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Fresno Alhándiga",40.71292,-5.616053,276,147,129,831.5128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Fuente de San Esteban (La)",40.80195,-6.257595,1447,745,702,769.7069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Fuenteguinaldo",4.04288,-6.676706,803,408,395,857.3421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Fuenteliante",40.87377,-6.573174,132,63,69,722.4082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Fuenterroble de Salvatierra",40.56471,-5.733921,270,140,130,952.5548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Fuentes de Béjar",40.50793,-5.694353,248,120,128,906.1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Fuentes de Oñoro",40.59302,-6.81143,1317,645,672,737.6271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Gajates",40.78281,-5.367018,177,86,91,854.1697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Galindo y Perahuy",40.94322,-5.871698,710,405,305,798.0319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Galinduste",40.66295,-5.541891,500,246,254,947.1396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Galisancho",40.74398,-5.554705,437,236,201,820.5486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Gallegos de Argañán",40.63099,-6.704817,338,177,161,664.0316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Gallegos de Solmirón",40.53677,-5.447734,155,77,78,1109.974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Garcibuey",40.51593,-5.994351,218,121,97,699.9051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Garcihernández",40.86021,-5.432443,541,277,264,815.0062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Garcirrey",40.90087,-6.130104,87,45,42,812.2611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Gejuelo del Barro",41.07709,-6.123671,45,27,18,807.9324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Golpejas",40.99983,-5.906649,175,92,83,783.9107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Gomecello",41.04295,-5.534461,594,319,275,843.8534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Guadramiro",41.01742,-6.493218,170,99,71,748.9703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Guijo de Ávila",40.53165,-5.640107,104,62,42,972.0184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Guijuelo",40.55514,-5.673656,5971,3066,2905,1015.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Herguijuela de Ciudad Rodrigo",40.45847,-6.523165,109,59,50,805.5259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Herguijuela de la Sierra",40.44622,-6.072958,300,159,141,649.6334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Herguijuela del Campo",40.62996,-5.863536,108,50,58,925.9821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Hinojosa de Duero",40.98623,-6.796194,747,379,368,608.4411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Horcajo de Montemayor",40.42147,-5.893421,170,86,84,736.9137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Horcajo Medianero",40.64017,-5.406429,280,149,131,1001.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Hoya (La)",40.40702,-5.699218,32,21,11,1247.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Huerta",40.96814,-5.468874,313,178,135,788.3081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Iruelos",41.13999,-6.328799,42,19,23,780.4797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Ituero de Azaba",40.48448,-6.691535,239,128,111,669.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Juzbado",41.07771,-5.86131,170,89,81,795.5882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Lagunilla",40.32401,-5.971256,506,275,231,932.2834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Larrodrigo",40.73801,-5.44845,236,131,105,867.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Ledesma",41.09164,-5.998983,1922,979,943,773.7244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Ledrada",40.46936,-5.720025,573,294,279,884.9431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Linares de Riofrío",40.58448,-5.921306,988,518,470,957.4563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Lumbrales",40.93554,-6.717643,1949,954,995,675.5071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Castilla León","Salamanca","Machacón",40.92662,-5.524562,501,258,243,807.2266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
