animal_id,binomial,Order,family,genus,species,IUCN.Status,terrestrial,marine,freshwater,aerial,Life.Habit.Method,Mass.g,Mass.Method,Island.Endemicity,Diet.Plant,Diet.Vertebrate,Diet.Invertebrate,Diet.Method,Genus.1.1,Species.1.1,Genus.1.0,Species.1.0,EltonTraits.1.0.Genus,EltonTraits.1.0.Species,IUCN.2016.3.Genus,IUCN.2016.3.Species
1299,Eonycteris_major,Chiroptera,Pteropodidae,Eonycteris,major,DD,f,f,f,t,Taxonomic,73,Reported,Occurs on large land bridge islands,100,0,0,Reported 000 Species,Eonycteris,major,Eonycteris,major,Eonycteris,major,Eonycteris,major
1300,Eonycteris_robusta,Chiroptera,Pteropodidae,Eonycteris,robusta,NT,f,f,f,t,Taxonomic,78,Reported,Occurs only on isolated islands,100,0,0,Transformed 000 Genus,Eonycteris,robusta,Eonycteris,robusta,Eonycteris,robusta,Eonycteris,robusta
1301,Eonycteris_spelaea,Chiroptera,Pteropodidae,Eonycteris,spelaea,LC,f,f,f,t,Taxonomic,58,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Eonycteris,spelaea,Eonycteris,spelaea,Eonycteris,spelaea,Eonycteris,spelaea
1302,Epomophorus_angolensis,Chiroptera,Pteropodidae,Epomophorus,angolensis,NT,f,f,f,t,Taxonomic,132,Assumed isometric based on forearm length,Occurs on mainland,100,0,0,Reported 000 Species,Epomophorus,angolensis,Epomophorus,angolensis,Epomophorus,angolensis,Epomophorus,angolensis
1303,Epomophorus_anselli,Chiroptera,Pteropodidae,Epomophorus,anselli,DD,f,f,f,t,Taxonomic,66,Assumed isometric based on forearm length,Occurs on mainland,100,0,0,Transformed 000 Genus,Epomophorus,anselli,Epomophorus,anselli,000 Species not accepted,000 Species not accepted,Epomophorus,anselli
1304,Epomophorus_crypturus,Chiroptera,Pteropodidae,Epomophorus,crypturus,LC,f,f,f,t,Taxonomic,111,Assumed isometric based on forearm length,Occurs on mainland,100,0,0,Transformed 000 Species,Epomophorus,crypturus,Epomophorus,crypturus,Epomophorus,crypturus,Epomophorus,crypturus
1305,Epomophorus_gambianus,Chiroptera,Pteropodidae,Epomophorus,gambianus,LC,f,f,f,t,Taxonomic,129,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Epomophorus,gambianus,Epomophorus,gambianus,Epomophorus,gambianus,Epomophorus,gambianus
1306,Epomophorus_grandis,Chiroptera,Pteropodidae,Epomophorus,grandis,DD,f,f,f,t,Taxonomic,49,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Epomophorus,grandis,Epomophorus,grandis,Epomophorus,grandis,Epomophorus,grandis
1307,Epomophorus_labiatus,Chiroptera,Pteropodidae,Epomophorus,labiatus,LC,f,f,f,t,Taxonomic,63,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Epomophorus,labiatus,Epomophorus,labiatus,Epomophorus,labiatus,Epomophorus,labiatus
1308,Epomophorus_minimus,Chiroptera,Pteropodidae,Epomophorus,minimus,LC,f,f,f,t,Taxonomic,44,Assumed isometric based on forearm length,Occurs on mainland,100,0,0,Reported 000 Species,Epomophorus,minimus,Epomophorus,minimus,Epomophorus,minimus,Epomophorus,minimus
1309,Epomophorus_minor,Chiroptera,Pteropodidae,Epomophorus,minor,LC,f,f,f,t,Taxonomic,66,Imputed,Occurs on mainland,100,0,0,Imputed 000 Species,000 Species not accepted,000 Species not accepted,000 Species not accepted,000 Species not accepted,Epomophorus,minor,Epomophorus,minor
1310,Epomophorus_wahlbergi,Chiroptera,Pteropodidae,Epomophorus,wahlbergi,LC,f,f,f,t,Taxonomic,92,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Epomophorus,wahlbergi,Epomophorus,wahlbergi,Epomophorus,wahlbergi,Epomophorus,wahlbergi
1311,Epomops_buettikoferi,Chiroptera,Pteropodidae,Epomops,buettikoferi,LC,f,f,f,t,Taxonomic,134,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Epomops,buettikoferi,Epomops,buettikoferi,Epomops,buettikoferi,Epomops,buettikoferi
1312,Epomops_dobsonii,Chiroptera,Pteropodidae,Epomops,dobsonii,LC,f,f,f,t,Taxonomic,120,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Epomops,dobsonii,Epomops,dobsonii,Epomops,dobsonii,Epomops,dobsonii
1313,Epomops_franqueti,Chiroptera,Pteropodidae,Epomops,franqueti,LC,f,f,f,t,Taxonomic,119,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Epomops,franqueti,Epomops,franqueti,Epomops,franqueti,Epomops,franqueti
1314,Haplonycteris_fischeri,Chiroptera,Pteropodidae,Haplonycteris,fischeri,LC,f,f,f,t,Taxonomic,18,Reported,Occurs only on isolated islands,100,0,0,Reported 000 Species,Haplonycteris,fischeri,Haplonycteris,fischeri,Haplonycteris,fischeri,Haplonycteris,fischeri
1315,Harpyionycteris_celebensis,Chiroptera,Pteropodidae,Harpyionycteris,celebensis,VU,f,f,f,t,Taxonomic,104,Reported,Occurs only on isolated islands,100,0,0,Reported 000 Species,Harpyionycteris,celebensis,Harpyionycteris,celebensis,Harpyionycteris,celebensis,Harpyionycteris,celebensis
1316,Harpyionycteris_whiteheadi,Chiroptera,Pteropodidae,Harpyionycteris,whiteheadi,LC,f,f,f,t,Taxonomic,111,Reported,Occurs only on isolated islands,100,0,0,Reported 000 Species,Harpyionycteris,whiteheadi,Harpyionycteris,whiteheadi,Harpyionycteris,whiteheadi,Harpyionycteris,whiteheadi
1317,Hypsignathus_monstrosus,Chiroptera,Pteropodidae,Hypsignathus,monstrosus,LC,f,f,f,t,Taxonomic,335,Reported,Occurs on mainland,90,10,0,Reported 000 Species,Hypsignathus,monstrosus,Hypsignathus,monstrosus,Hypsignathus,monstrosus,Hypsignathus,monstrosus
1318,Latidens_salimalii,Chiroptera,Pteropodidae,Latidens,salimalii,EN,f,f,f,t,Taxonomic,55,Assumed isometric based on forearm length,Occurs on mainland,100,0,0,Transformed 000 Species,Latidens,salimalii,Latidens,salimalii,Latidens,salimalii,Latidens,salimalii
1319,Lissonycteris_angolensis,Chiroptera,Pteropodidae,Lissonycteris,angolensis,LC,f,f,f,t,Taxonomic,75,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Lissonycteris,angolensis,Lissonycteris,angolensis,Lissonycteris,angolensis,Lissonycteris,angolensis
1320,Macroglossus_minimus,Chiroptera,Pteropodidae,Macroglossus,minimus,LC,f,f,f,t,Taxonomic,16,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Macroglossus,minimus,Macroglossus,minimus,Macroglossus,minimus,Macroglossus,minimus
1321,Macroglossus_sobrinus,Chiroptera,Pteropodidae,Macroglossus,sobrinus,LC,f,f,f,t,Taxonomic,22,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Macroglossus,sobrinus,Macroglossus,sobrinus,Macroglossus,sobrinus,Macroglossus,sobrinus
1322,Megaerops_ecaudatus,Chiroptera,Pteropodidae,Megaerops,ecaudatus,LC,f,f,f,t,Taxonomic,25,Reported,Occurs on mainland,100,0,0,Imputed 000 Species,Megaerops,ecaudatus,Megaerops,ecaudatus,Megaerops,ecaudatus,Megaerops,ecaudatus
1323,Megaerops_kusnotoi,Chiroptera,Pteropodidae,Megaerops,kusnotoi,VU,f,f,f,t,Taxonomic,20,Assumed isometric based on forearm length,Occurs on large land bridge islands,99,0,1,Imputed 000 Species,Megaerops,kusnotoi,Megaerops,kusnotoi,Megaerops,kusnotoi,Megaerops,kusnotoi
1324,Megaerops_niphanae,Chiroptera,Pteropodidae,Megaerops,niphanae,LC,f,f,f,t,Taxonomic,33,Reported,Occurs on mainland,100,0,0,Imputed 000 Species,Megaerops,niphanae,Megaerops,niphanae,Megaerops,niphanae,Megaerops,niphanae
1325,Megaerops_wetmorei,Chiroptera,Pteropodidae,Megaerops,wetmorei,VU,f,f,f,t,Taxonomic,19,Reported,Occurs on mainland,99,0,1,Imputed 000 Species,Megaerops,wetmorei,Megaerops,wetmorei,Megaerops,wetmorei,Megaerops,wetmorei
1326,Megaloglossus_azagnyi,Chiroptera,Pteropodidae,Megaloglossus,azagnyi,LC,f,f,f,t,Taxonomic,27,Imputed,Occurs on mainland,100,0,0,Imputed 000 Species,000 Species not accepted,000 Species not accepted,000 Species not accepted,000 Species not accepted,000 Species not accepted,000 Species not accepted,Megaloglossus,azagnyi
1327,Megaloglossus_woermanni,Chiroptera,Pteropodidae,Megaloglossus,woermanni,LC,f,f,f,t,Taxonomic,16,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Megaloglossus,woermanni,Megaloglossus,woermanni,Megaloglossus,woermanni,Megaloglossus,woermanni
1328,Melonycteris_fardoulisi,Chiroptera,Pteropodidae,Melonycteris,fardoulisi,LC,f,f,f,t,Taxonomic,48,Reported,Occurs only on isolated islands,100,0,0,Transformed 000 Genus,Melonycteris,fardoulisi,Melonycteris,fardoulisi,Melonycteris,fardoulisi,Melonycteris,fardoulisi
1329,Melonycteris_melanops,Chiroptera,Pteropodidae,Melonycteris,melanops,LC,f,f,f,t,Taxonomic,49,Reported,Occurs only on isolated islands,100,0,0,Reported 000 Species,Melonycteris,melanops,Melonycteris,melanops,Melonycteris,melanops,Melonycteris,melanops
1330,Melonycteris_woodfordi,Chiroptera,Pteropodidae,Melonycteris,woodfordi,LC,f,f,f,t,Taxonomic,29,Reported,Occurs only on isolated islands,100,0,0,Reported 000 Species,Melonycteris,woodfordi,Melonycteris,woodfordi,Melonycteris,woodfordi,Melonycteris,woodfordi
1331,Micropteropus_intermedius,Chiroptera,Pteropodidae,Micropteropus,intermedius,DD,f,f,f,t,Taxonomic,44,Assumed isometric based on forearm length,Occurs on mainland,100,0,0,Reported 000 Species,Micropteropus,intermedius,Micropteropus,intermedius,Micropteropus,intermedius,Micropteropus,intermedius
1332,Micropteropus_pusillus,Chiroptera,Pteropodidae,Micropteropus,pusillus,LC,f,f,f,t,Taxonomic,27,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Micropteropus,pusillus,Micropteropus,pusillus,Micropteropus,pusillus,Micropteropus,pusillus
1333,Mirimiri_acrodonta,Chiroptera,Pteropodidae,Mirimiri,acrodonta,CR,f,f,f,t,Taxonomic,251,Reported,Occurs only on isolated islands,100,0,0,Reported 000 Species,Mirimiri,acrodonta,Mirimiri,acrodonta,Pteralopex,acrodonta,Mirimiri,acrodonta
1334,Myonycteris_brachycephala,Chiroptera,Pteropodidae,Myonycteris,brachycephala,EN,f,f,f,t,Taxonomic,36,Reported,Occurs only on isolated islands,100,0,0,Transformed 000 Genus,Myonycteris,brachycephala,Myonycteris,brachycephala,Myonycteris,brachycephala,Myonycteris,brachycephala
1335,Myonycteris_leptodon,Chiroptera,Pteropodidae,Myonycteris,leptodon,LC,f,f,f,t,Taxonomic,43,Imputed,Occurs on mainland,100,0,0,Imputed 000 Species,000 Species not accepted,000 Species not accepted,000 Species not accepted,000 Species not accepted,000 Species not accepted,000 Species not accepted,Myonycteris,leptodon
1336,Myonycteris_relicta,Chiroptera,Pteropodidae,Myonycteris,relicta,LC,f,f,f,t,Taxonomic,52,Reported,Occurs on mainland,100,0,0,Transformed 000 Genus,Myonycteris,relicta,Myonycteris,relicta,Myonycteris,relicta,Myonycteris,relicta
1337,Myonycteris_torquata,Chiroptera,Pteropodidae,Myonycteris,torquata,LC,f,f,f,t,Taxonomic,42,Reported,Occurs on mainland,100,0,0,Transformed 000 Species,Myonycteris,torquata,Myonycteris,torquata,Myonycteris,torquata,Myonycteris,torquata
1338,Nanonycteris_veldkampii,Chiroptera,Pteropodidae,Nanonycteris,veldkampii,LC,f,f,f,t,Taxonomic,21,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Nanonycteris,veldkampii,Nanonycteris,veldkampii,Nanonycteris,veldkampii,Nanonycteris,veldkampii
1339,Neopteryx_frosti,Chiroptera,Pteropodidae,Neopteryx,frosti,EN,f,f,f,t,Taxonomic,225,Reported,Occurs only on isolated islands,100,0,0,Imputed 000 Species,Neopteryx,frosti,Neopteryx,frosti,Neopteryx,frosti,Neopteryx,frosti
1340,Notopteris_macdonaldi,Chiroptera,Pteropodidae,Notopteris,macdonaldi,VU,f,f,f,t,Taxonomic,65,Reported,Occurs only on isolated islands,100,0,0,Reported 000 Species,Notopteris,macdonaldi,Notopteris,macdonaldi,Notopteris,macdonaldi,Notopteris,macdonaldi
1341,Notopteris_neocaledonica,Chiroptera,Pteropodidae,Notopteris,neocaledonica,VU,f,f,f,t,Taxonomic,45,Assumed isometric based on forearm length,Occurs only on isolated islands,100,0,0,Transformed 000 Species,Notopteris,neocaledonica,Notopteris,neocaledonica,Notopteris,neocaledonica,Notopteris,neocaledonica
1342,Nyctimene_aello,Chiroptera,Pteropodidae,Nyctimene,aello,LC,f,f,f,t,Taxonomic,84,Reported,Occurs on large land bridge islands,100,0,0,Reported 000 Species,Nyctimene,aello,Nyctimene,aello,Nyctimene,aello,Nyctimene,aello
1343,Nyctimene_albiventer,Chiroptera,Pteropodidae,Nyctimene,albiventer,LC,f,f,f,t,Taxonomic,30,Reported,Occurs on large land bridge islands,100,0,0,Reported 000 Species,Nyctimene,albiventer,Nyctimene,albiventer,Nyctimene,albiventer,Nyctimene,albiventer
1344,Nyctimene_cephalotes,Chiroptera,Pteropodidae,Nyctimene,cephalotes,LC,f,f,f,t,Taxonomic,45,Reported,Occurs only on isolated islands,100,0,0,Reported 000 Species,Nyctimene,cephalotes,Nyctimene,cephalotes,Nyctimene,cephalotes,Nyctimene,cephalotes
1345,Nyctimene_certans,Chiroptera,Pteropodidae,Nyctimene,certans,LC,f,f,f,t,Taxonomic,42,Reported,Occurs on large land bridge islands,100,0,0,Reported 000 Species,Nyctimene,certans,Nyctimene,certans,Nyctimene,certans,Nyctimene,certans
1346,Nyctimene_cyclotis,Chiroptera,Pteropodidae,Nyctimene,cyclotis,DD,f,f,f,t,Taxonomic,48,Reported,Occurs on large land bridge islands,100,0,0,Reported 000 Species,Nyctimene,cyclotis,Nyctimene,cyclotis,Nyctimene,cyclotis,Nyctimene,cyclotis
1347,Nyctimene_draconilla,Chiroptera,Pteropodidae,Nyctimene,draconilla,DD,f,f,f,t,Taxonomic,29,Reported,Occurs on large land bridge islands,100,0,0,Reported 000 Species,Nyctimene,draconilla,Nyctimene,draconilla,Nyctimene,draconilla,Nyctimene,draconilla
1348,Nyctimene_keasti,Chiroptera,Pteropodidae,Nyctimene,keasti,VU,f,f,f,t,Taxonomic,45,Assumed isometric based on forearm length,Occurs only on isolated islands,100,0,0,Imputed 000 Species,Nyctimene,keasti,Nyctimene,keasti,Nyctimene,keasti,Nyctimene,keasti
1349,Nyctimene_major,Chiroptera,Pteropodidae,Nyctimene,major,LC,f,f,f,t,Taxonomic,104,Reported,Occurs on small land bridge islands,100,0,0,Reported 000 Species,Nyctimene,major,Nyctimene,major,Nyctimene,major,Nyctimene,major
1350,Nyctimene_malaitensis,Chiroptera,Pteropodidae,Nyctimene,malaitensis,DD,f,f,f,t,Taxonomic,75,Reported,Occurs only on isolated islands,100,0,0,Reported 000 Species,Nyctimene,malaitensis,Nyctimene,malaitensis,Nyctimene,malaitensis,Nyctimene,malaitensis
1351,Nyctimene_masalai,Chiroptera,Pteropodidae,Nyctimene,masalai,DD,f,f,f,t,Taxonomic,52,Reported,Occurs only on isolated islands,100,0,0,Reported 000 Species,Nyctimene,masalai,Nyctimene,masalai,Nyctimene,masalai,Nyctimene,masalai
1352,Nyctimene_minutus,Chiroptera,Pteropodidae,Nyctimene,minutus,VU,f,f,f,t,Taxonomic,33,Assumed isometric based on forearm length,Occurs only on isolated islands,100,0,0,Reported 000 Species,Nyctimene,minutus,Nyctimene,minutus,Nyctimene,minutus,Nyctimene,minutus
1353,Nyctimene_rabori,Chiroptera,Pteropodidae,Nyctimene,rabori,EN,f,f,f,t,Taxonomic,68,Reported,Occurs only on isolated islands,100,0,0,Reported 000 Species,Nyctimene,rabori,Nyctimene,rabori,Nyctimene,rabori,Nyctimene,rabori
1354,Nyctimene_robinsoni,Chiroptera,Pteropodidae,Nyctimene,robinsoni,LC,f,f,f,t,Taxonomic,50,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Nyctimene,robinsoni,Nyctimene,robinsoni,Nyctimene,robinsoni,Nyctimene,robinsoni
1355,Nyctimene_sanctacrucis,Chiroptera,Pteropodidae,Nyctimene,sanctacrucis,DD,f,f,f,t,Taxonomic,110,Reported,Occurs only on isolated islands,100,0,0,Reported 000 Species,Nyctimene,sanctacrucis,Nyctimene,sanctacrucis,Nyctimene,sanctacrucis,Nyctimene,sanctacrucis
1356,Nyctimene_vizcaccia,Chiroptera,Pteropodidae,Nyctimene,vizcaccia,LC,f,f,f,t,Taxonomic,40,Reported,Occurs only on isolated islands,100,0,0,Reported 000 Species,Nyctimene,vizcaccia,Nyctimene,vizcaccia,Nyctimene,vizcaccia,Nyctimene,vizcaccia
1357,Otopteropus_cartilagonodus,Chiroptera,Pteropodidae,Otopteropus,cartilagonodus,LC,f,f,f,t,Taxonomic,17,Reported,Occurs only on isolated islands,100,0,0,Reported 000 Species,Otopteropus,cartilagonodus,Otopteropus,cartilagonodus,Otopteropus,cartilagonodus,Otopteropus,cartilagonodus
1358,Paranyctimene_raptor,Chiroptera,Pteropodidae,Paranyctimene,raptor,LC,f,f,f,t,Taxonomic,24,Reported,Occurs on large land bridge islands,100,0,0,Reported 000 Species,Paranyctimene,raptor,Paranyctimene,raptor,Paranyctimene,raptor,Paranyctimene,raptor
1359,Paranyctimene_tenax,Chiroptera,Pteropodidae,Paranyctimene,tenax,LC,f,f,f,t,Taxonomic,32,Assumed isometric based on forearm length,Occurs on large land bridge islands,100,0,0,Imputed 000 Species,Paranyctimene,tenax,Paranyctimene,tenax,Paranyctimene,tenax,Paranyctimene,tenax
1360,Penthetor_lucasi,Chiroptera,Pteropodidae,Penthetor,lucasi,LC,f,f,f,t,Taxonomic,38,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Penthetor,lucasi,Penthetor,lucasi,Penthetor,lucasi,Penthetor,lucasi
1361,Plerotes_anchietae,Chiroptera,Pteropodidae,Plerotes,anchietae,DD,f,f,f,t,Taxonomic,38,Reported,Occurs on mainland,100,0,0,Transformed 000 Species,Plerotes,anchietae,Plerotes,anchietae,Plerotes,anchietae,Plerotes,anchietae
1362,Ptenochirus_jagori,Chiroptera,Pteropodidae,Ptenochirus,jagori,LC,f,f,f,t,Taxonomic,77,Reported,Occurs only on isolated islands,100,0,0,Reported 000 Species,Ptenochirus,jagori,Ptenochirus,jagori,Ptenochirus,jagori,Ptenochirus,jagori
1363,Ptenochirus_minor,Chiroptera,Pteropodidae,Ptenochirus,minor,LC,f,f,f,t,Taxonomic,36,Reported,Occurs only on isolated islands,100,0,0,Reported 000 Species,Ptenochirus,minor,Ptenochirus,minor,Ptenochirus,minor,Ptenochirus,minor
1364,Pteralopex_anceps,Chiroptera,Pteropodidae,Pteralopex,anceps,EN,f,f,f,t,Taxonomic,560,Reported,Occurs only on isolated islands,100,0,0,Reported 000 Species,Pteralopex,anceps,Pteralopex,anceps,Pteralopex,anceps,Pteralopex,anceps
1365,Pteralopex_atrata,Chiroptera,Pteropodidae,Pteralopex,atrata,EN,f,f,f,t,Taxonomic,472,Reported,Occurs only on isolated islands,100,0,0,Reported 000 Species,Pteralopex,atrata,Pteralopex,atrata,Pteralopex,atrata,Pteralopex,atrata
1366,Pteralopex_flanneryi,Chiroptera,Pteropodidae,Pteralopex,flanneryi,CR,f,f,f,t,Taxonomic,670,Reported,Occurs only on isolated islands,100,0,0,Transformed 000 Genus,Pteralopex,flanneryi,Pteralopex,flanneryi,000 Species not accepted,000 Species not accepted,Pteralopex,flanneryi
1367,Pteralopex_pulchra,Chiroptera,Pteropodidae,Pteralopex,pulchra,CR,f,f,f,t,Taxonomic,280,Reported,Occurs only on isolated islands,100,0,0,Reported 000 Species,Pteralopex,pulchra,Pteralopex,pulchra,Pteralopex,pulchra,Pteralopex,pulchra
1368,Pteralopex_taki,Chiroptera,Pteropodidae,Pteralopex,taki,EN,f,f,f,t,Taxonomic,287,Reported,Occurs only on isolated islands,100,0,0,Transformed 000 Species,Pteralopex,taki,Pteralopex,taki,Pteralopex,taki,Pteralopex,taki
1369,Pteropus_admiralitatum,Chiroptera,Pteropodidae,Pteropus,admiralitatum,LC,f,f,f,t,Taxonomic,300,Reported,Occurs only on isolated islands,100,0,0,Reported 000 Species,Pteropus,admiralitatum,Pteropus,admiralitatum,Pteropus,admiralitatum,Pteropus,admiralitatum
1370,Pteropus_aldabrensis,Chiroptera,Pteropodidae,Pteropus,aldabrensis,VU,f,f,f,t,Taxonomic,305,Reported,Occurs only on isolated islands,100,0,0,Reported 000 Species,Pteropus,aldabrensis,Pteropus,aldabrensis,Pteropus,aldabrensis,Pteropus,aldabrensis
1371,Pteropus_alecto,Chiroptera,Pteropodidae,Pteropus,alecto,LC,f,f,f,t,Taxonomic,644,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Pteropus,alecto,Pteropus,alecto,Pteropus,alecto,Pteropus,alecto
1372,Pteropus_allenorum,Chiroptera,Pteropodidae,Pteropus,allenorum,EP,f,f,f,t,Taxonomic,271,Assumed isometric based on forearm length,Occurs only on isolated islands,100,0,0,Imputed 000 Species,Pteropus,allenorum,Pteropus,allenorum,000 Species not accepted,000 Species not accepted,000 Species not accepted,000 Species not accepted
1373,Pteropus_anetianus,Chiroptera,Pteropodidae,Pteropus,anetianus,VU,f,f,f,t,Taxonomic,426,Reported,Occurs only on isolated islands,100,0,0,Reported 000 Species,Pteropus,anetianus,Pteropus,anetianus,Pteropus,anetianus,Pteropus,anetianus
1374,Pteropus_aruensis,Chiroptera,Pteropodidae,Pteropus,aruensis,CR,f,f,f,t,Taxonomic,743,Assumed isometric based on forearm length,Occurs on large land bridge islands,100,0,0,Transformed 000 Genus,Pteropus,aruensis,Pteropus,aruensis,Pteropus,aruensis,Pteropus,aruensis
1375,Pteropus_brunneus,Chiroptera,Pteropodidae,Pteropus,brunneus,EX,f,f,f,t,Taxonomic,200,Reported,Occurs on small land bridge islands,100,0,0,Reported 000 Species,Pteropus,brunneus,Pteropus,brunneus,Pteropus,brunneus,Pteropus,brunneus
1376,Pteropus_caniceps,Chiroptera,Pteropodidae,Pteropus,caniceps,VU,f,f,f,t,Taxonomic,505,Reported,Occurs only on isolated islands,100,0,0,Reported 000 Species,Pteropus,caniceps,Pteropus,caniceps,Pteropus,caniceps,Pteropus,caniceps
1377,Pteropus_capistratus,Chiroptera,Pteropodidae,Pteropus,capistratus,NT,f,f,f,t,Taxonomic,223,Reported,Occurs only on isolated islands,100,0,0,Transformed 000 Species,Pteropus,capistratus,Pteropus,capistratus,Pteropus,capistratus,Pteropus,capistratus
1378,Pteropus_chrysoproctus,Chiroptera,Pteropodidae,Pteropus,chrysoproctus,VU,f,f,f,t,Taxonomic,710,Reported,Occurs only on isolated islands,100,0,0,Reported 000 Species,Pteropus,chrysoproctus,Pteropus,chrysoproctus,Pteropus,chrysoproctus,Pteropus,chrysoproctus
1379,Pteropus_cognatus,Chiroptera,Pteropodidae,Pteropus,cognatus,EN,f,f,f,t,Taxonomic,303,Reported,Occurs only on isolated islands,100,0,0,Transformed 000 Genus,Pteropus,cognatus,Pteropus,cognatus,Pteropus,cognatus,Pteropus,cognatus
1380,Pteropus_conspicillatus,Chiroptera,Pteropodidae,Pteropus,conspicillatus,LC,f,f,f,t,Taxonomic,776,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Pteropus,conspicillatus,Pteropus,conspicillatus,Pteropus,conspicillatus,Pteropus,conspicillatus
1381,Pteropus_coxi,Chiroptera,Pteropodidae,Pteropus,coxi,EP,f,f,f,t,Taxonomic,547,Assumed isometric based on skull size,Occurs only on isolated islands,100,0,0,Imputed 000 Species,Pteropus,coxi,Pteropus,coxi,000 Species not accepted,000 Species not accepted,000 Species not accepted,000 Species not accepted
1382,Pteropus_dasymallus,Chiroptera,Pteropodidae,Pteropus,dasymallus,NT,f,f,f,t,Taxonomic,435,Reported,Occurs on large land bridge islands,100,0,0,Reported 000 Species,Pteropus,dasymallus,Pteropus,dasymallus,Pteropus,dasymallus,Pteropus,dasymallus
1383,Pteropus_faunulus,Chiroptera,Pteropodidae,Pteropus,faunulus,VU,f,f,f,t,Taxonomic,288,Assumed isometric based on forearm length,Occurs only on isolated islands,100,0,0,Reported 000 Species,Pteropus,faunulus,Pteropus,faunulus,Pteropus,faunulus,Pteropus,faunulus
1384,Pteropus_fundatus,Chiroptera,Pteropodidae,Pteropus,fundatus,EN,f,f,f,t,Taxonomic,206,Reported,Occurs only on isolated islands,100,0,0,Reported 000 Species,Pteropus,fundatus,Pteropus,fundatus,Pteropus,fundatus,Pteropus,fundatus
